CustomerID,Frequency,Monetary,Recency,Cluster,Segment
16287,1,142.5,170,1,Lost
16292,1,302.25,122,0,At-Risk
16293,10,2248.9900000000002,22,0,At-Risk
16295,4,1328.55,10,0,At-Risk
16297,1,301.9,269,1,Lost
16298,3,598.2,23,0,At-Risk
16302,1,233.22,127,0,At-Risk
16303,3,5360.63,26,0,At-Risk
16305,1,361.21999999999997,139,0,At-Risk
16306,6,632.27,214,1,Lost
16308,4,2560.0,38,0,At-Risk
16309,2,706.57,106,0,At-Risk
16311,2,616.26,18,0,At-Risk
16313,2,274.15000000000003,3,0,At-Risk
16315,1,226.37,331,1,Lost
16316,8,2938.91,64,0,At-Risk
16317,3,1341.65,120,0,At-Risk
16318,1,328.15,35,0,At-Risk
16319,1,404.40000000000003,218,1,Lost
16320,2,1038.46,172,1,Lost
16321,5,373.65000000000003,72,0,At-Risk
16322,2,326.75,1,0,At-Risk
16323,1,207.50000000000003,196,1,Lost
16324,3,428.68,128,0,At-Risk
16325,3,594.24,47,0,At-Risk
16326,14,3110.96,6,0,At-Risk
16327,6,3844.22,14,0,At-Risk
16330,3,251.91,18,0,At-Risk
16332,7,1593.2,28,0,At-Risk
16333,22,26626.8,8,3,Loyal
16337,1,151.05,37,0,At-Risk
16338,1,214.79999999999998,157,1,Lost
16339,1,109.95,284,1,Lost
16340,1,549.07,107,0,At-Risk
16341,4,1971.87,25,0,At-Risk
16342,4,322.41,75,0,At-Risk
16343,2,370.47999999999996,16,0,At-Risk
16344,1,101.10000000000001,158,1,Lost
16345,1,575.41,44,0,At-Risk
16347,2,887.65,11,0,At-Risk
16348,7,1469.45,32,0,At-Risk
16349,1,53.5,291,1,Lost
16350,4,1116.47,21,0,At-Risk
16351,1,153.9,333,1,Lost
16352,2,494.44,18,0,At-Risk
16353,23,6675.71,4,3,Loyal
16354,2,395.8,63,0,At-Risk
16356,3,211.77,198,1,Lost
16357,3,658.88,33,0,At-Risk
16358,4,2027.5,1,0,At-Risk
16359,9,1750.92,7,0,At-Risk
16360,6,3512.53,5,0,At-Risk
16361,4,896.66,10,0,At-Risk
16362,5,734.77,32,0,At-Risk
16363,1,109.36000000000001,53,0,At-Risk
16364,2,707.04,12,0,At-Risk
16365,9,1540.42,18,0,At-Risk
16366,1,327.3,19,0,At-Risk
16367,2,804.49,37,0,At-Risk
16368,2,497.43,2,0,At-Risk
16369,3,1553.66,18,0,At-Risk
16370,4,1320.56,82,0,At-Risk
16372,2,367.93,33,0,At-Risk
16374,2,473.03000000000003,66,0,At-Risk
16376,2,987.01,9,0,At-Risk
16377,1,676.2,267,1,Lost
16378,3,362.95,247,1,Lost
16379,4,2157.4,4,0,At-Risk
16380,1,1780.59,61,0,At-Risk
16383,2,668.36,75,0,At-Risk
16384,2,584.5,90,0,At-Risk
16385,3,555.89,60,0,At-Risk
16386,2,317.2,29,0,At-Risk
16387,1,94.36,323,1,Lost
16389,4,1382.07,53,0,At-Risk
16392,1,221.19,270,1,Lost
16393,13,3046.21,2,0,At-Risk
16394,5,1555.34,57,0,At-Risk
16395,5,1486.9,61,0,At-Risk
16398,2,1705.8,154,1,Lost
16399,2,408.57,19,0,At-Risk
16400,1,303.93,95,0,At-Risk
16401,12,4098.32,1,0,At-Risk
16402,2,299.6,265,1,Lost
16403,1,177.5,312,1,Lost
16404,1,443.05,70,0,At-Risk
16405,2,167.25,302,1,Lost
16406,1,163.07,19,0,At-Risk
16407,10,2126.93,13,0,At-Risk
16409,5,2028.88,36,0,At-Risk
16411,2,214.65,19,0,At-Risk
16412,1,151.83,54,0,At-Risk
16413,1,262.2,57,0,At-Risk
16414,2,126.25,22,0,At-Risk
16415,1,210.35,44,0,At-Risk
16416,3,1051.4,27,0,At-Risk
16418,3,675.27,45,0,At-Risk
16419,6,972.23,113,0,At-Risk
16422,51,34684.4,17,3,Loyal
16423,1,346.12,25,0,At-Risk
16424,1,133.56,191,1,Lost
16425,1,302.7,302,1,Lost
16426,10,1908.25,2,0,At-Risk
16427,2,241.06,263,1,Lost
16429,1,284.55,106,0,At-Risk
16430,1,300.85,57,0,At-Risk
16431,3,642.81,213,1,Lost
16432,1,287.4,64,0,At-Risk
16433,1,184.26,28,0,At-Risk
16434,7,1522.25,29,0,At-Risk
16438,5,798.35,6,0,At-Risk
16440,5,3640.67,8,0,At-Risk
16441,2,381.2,67,0,At-Risk
16442,3,616.79,2,0,At-Risk
16444,4,654.67,46,0,At-Risk
16445,1,230.51,34,0,At-Risk
16446,2,168472.5,1,2,Champions
16447,1,259.01,136,0,At-Risk
16448,1,188.89000000000001,198,1,Lost
16449,2,707.69,198,1,Lost
16450,1,311.92,150,1,Lost
16451,1,266.97,88,0,At-Risk
16454,2,6.9,45,0,At-Risk
16455,7,1841.18,64,0,At-Risk
16456,5,2158.37,99,0,At-Risk
16457,1,208.36,218,1,Lost
16458,18,3482.7400000000002,3,3,Loyal
16460,3,814.72,28,0,At-Risk
16461,1,151.42,178,1,Lost
16462,3,136.0,74,0,At-Risk
16463,4,1422.4,21,0,At-Risk
16464,3,1314.68,20,0,At-Risk
16466,7,1603.46,34,0,At-Risk
16468,1,74.9,74,0,At-Risk
16469,4,650.43,24,0,At-Risk
16470,4,762.39,52,0,At-Risk
16471,1,223.95000000000002,275,1,Lost
16473,3,316.11,165,1,Lost
16474,7,1871.5,7,0,At-Risk
16475,4,544.3,88,0,At-Risk
16477,7,2494.46,64,0,At-Risk
16478,3,331.0,25,0,At-Risk
16479,2,300.83,10,0,At-Risk
16480,1,769.29,76,0,At-Risk
16482,1,220.62,16,0,At-Risk
16483,1,139.35,192,1,Lost
16484,2,404.3,174,1,Lost
16485,1,363.65,77,0,At-Risk
16488,3,498.8,33,0,At-Risk
16491,1,731.5,47,0,At-Risk
16493,4,1351.63,80,0,At-Risk
16494,1,826.53,297,1,Lost
16495,3,684.41,3,0,At-Risk
16496,3,1599.52,9,0,At-Risk
16497,6,2965.69,50,0,At-Risk
16498,2,100.97,161,1,Lost
16499,2,365.45,360,1,Lost
16500,6,400.86,5,0,At-Risk
16503,4,1431.93,107,0,At-Risk
16504,1,484.38,25,0,At-Risk
16505,1,777.6,32,0,At-Risk
16506,2,90.30000000000001,20,0,At-Risk
16509,1,363.7,297,1,Lost
16510,1,248.1,372,1,Lost
16511,3,950.26,22,0,At-Risk
16513,4,874.59,5,0,At-Risk
16515,5,1627.13,52,0,At-Risk
16516,1,101.69999999999999,30,0,At-Risk
16517,1,162.7,277,1,Lost
16518,2,484.32,61,0,At-Risk
16519,2,215.07999999999998,25,0,At-Risk
16520,3,1046.57,186,1,Lost
16523,21,9418.470000000001,2,3,Loyal
16525,26,13027.45,2,3,Loyal
16526,1,290.36,172,1,Lost
16527,1,228.06,81,0,At-Risk
16528,1,244.41,4,0,At-Risk
16529,1,455.25,190,1,Lost
16531,7,1244.59,22,0,At-Risk
16532,3,6748.8,18,0,At-Risk
16533,3,1095.56,19,0,At-Risk
16535,1,593.75,5,0,At-Risk
16536,1,548.97,110,0,At-Risk
16539,4,1388.81,3,0,At-Risk
16542,1,119.62,54,0,At-Risk
16545,1,339.3,165,1,Lost
16546,2,787.15,291,1,Lost
16549,10,4154.64,10,0,At-Risk
16550,5,2298.97,109,0,At-Risk
16551,3,922.12,96,0,At-Risk
16552,2,379.73,243,1,Lost
16553,12,5719.82,163,0,At-Risk
16554,3,837.1,42,0,At-Risk
16555,2,285.89,35,0,At-Risk
16556,7,3313.79,67,0,At-Risk
16557,2,281.85,24,0,At-Risk
16558,20,8338.49,1,3,Loyal
16560,2,841.41,27,0,At-Risk
16561,2,511.12,6,0,At-Risk
16563,1,1077.74,54,0,At-Risk
16565,1,173.7,364,1,Lost
16566,5,614.66,15,0,At-Risk
16567,2,865.6,194,1,Lost
16569,1,124.2,3,0,At-Risk
16570,10,3738.4,15,0,At-Risk
16571,3,1421.69,27,0,At-Risk
16572,3,1009.6,127,0,At-Risk
16573,2,663.61,85,0,At-Risk
16574,1,451.44,71,0,At-Risk
16581,1,105.84,183,1,Lost
16582,1,313.62,113,0,At-Risk
16583,1,233.45,374,1,Lost
16584,2,936.08,80,0,At-Risk
16586,1,463.95,249,1,Lost
16587,1,225.15,232,1,Lost
16589,3,459.24,71,0,At-Risk
16591,1,213.5,69,0,At-Risk
16592,16,4113.68,4,3,Loyal
16593,3,330.03,51,0,At-Risk
16594,1,181.09,75,0,At-Risk
16595,1,360.16,61,0,At-Risk
16596,2,250.15,16,0,At-Risk
16597,1,90.04,4,0,At-Risk
16598,1,145.04999999999998,286,1,Lost
16600,6,813.52,4,0,At-Risk
16601,1,244.79999999999998,41,0,At-Risk
16602,1,528.08,36,0,At-Risk
16603,2,482.47,75,0,At-Risk
16607,14,3347.71,18,0,At-Risk
16609,7,5493.46,15,0,At-Risk
16610,1,75.66,219,1,Lost
16611,1,129.49,186,1,Lost
16612,4,1187.66,33,0,At-Risk
16613,1,618.59,70,0,At-Risk
16614,1,506.19,183,1,Lost
16616,2,500.42,15,0,At-Risk
16617,1,151.85,236,1,Lost
16618,5,2647.59,31,0,At-Risk
16619,1,226.21,264,1,Lost
16620,2,178.96,4,0,At-Risk
16621,4,813.48,52,0,At-Risk
16623,1,129.45,246,1,Lost
16624,2,810.5699999999999,81,0,At-Risk
16625,1,333.08,275,1,Lost
16626,17,4413.1,1,3,Loyal
16627,1,322.8,79,0,At-Risk
16628,5,2188.05,30,0,At-Risk
16629,2,417.73,74,0,At-Risk
16633,6,2883.1,17,0,At-Risk
16634,2,217.9,223,1,Lost
16637,4,1154.47,32,0,At-Risk
16638,10,1680.72,23,0,At-Risk
16639,3,1257.51,31,0,At-Risk
16641,1,231.10000000000002,106,0,At-Risk
16642,2,688.33,5,0,At-Risk
16643,1,487.51,246,1,Lost
16644,2,833.78,178,1,Lost
16647,2,214.06,170,1,Lost
16648,1,290.65999999999997,43,0,At-Risk
16650,1,518.42,72,0,At-Risk
16652,7,6773.97,59,0,At-Risk
16653,2,1212.66,16,0,At-Risk
16654,4,601.27,141,0,At-Risk
16655,6,3794.52,18,0,At-Risk
16656,15,8625.8,22,3,Loyal
16657,4,933.62,10,0,At-Risk
16658,1,123.24,368,1,Lost
16659,1,39.12,189,1,Lost
16660,4,1267.6499999999999,16,0,At-Risk
16665,1,135.39999999999998,362,1,Lost
16666,1,118.98,19,0,At-Risk
16667,2,570.13,68,0,At-Risk
16668,6,306.71999999999997,15,0,At-Risk
16669,3,1374.8700000000001,24,0,At-Risk
16670,11,4095.9,17,0,At-Risk
16671,3,1692.27,28,0,At-Risk
16672,20,8134.9400000000005,2,3,Loyal
16674,2,319.61,55,0,At-Risk
16676,4,1592.1200000000001,34,0,At-Risk
16678,12,3109.99,3,0,At-Risk
16679,1,129.75,366,1,Lost
16680,1,183.7,43,0,At-Risk
16681,6,1770.34,73,0,At-Risk
16682,5,1028.0,5,0,At-Risk
16684,28,66653.56,4,3,Loyal
16685,2,324.24,61,0,At-Risk
16686,7,3062.83,47,0,At-Risk
16688,4,1260.86,1,0,At-Risk
16689,2,422.59999999999997,76,0,At-Risk
16690,2,225.57999999999998,72,0,At-Risk
16692,2,1276.0,256,1,Lost
16693,2,482.01,69,0,At-Risk
16696,4,657.9000000000001,135,0,At-Risk
16697,1,112.75,241,1,Lost
16698,2,1998.0,227,1,Lost
16700,13,5076.55,9,0,At-Risk
16701,13,5398.3,9,0,At-Risk
16705,20,14034.99,1,3,Loyal
16706,3,531.35,37,0,At-Risk
16708,1,656.63,46,0,At-Risk
16709,5,3029.87,85,0,At-Risk
16710,10,2483.04,19,0,At-Risk
16711,5,1651.03,3,0,At-Risk
16712,11,3645.43,9,0,At-Risk
16713,15,6923.13,19,3,Loyal
16714,3,1161.53,219,1,Lost
16715,1,301.71999999999997,78,0,At-Risk
16716,2,901.2,267,1,Lost
16717,6,3858.38,24,0,At-Risk
16718,1,623.75,369,1,Lost
16719,7,1790.42,15,0,At-Risk
16720,1,155.24,26,0,At-Risk
16721,1,292.47,262,1,Lost
16722,13,4730.81,17,0,At-Risk
16723,2,589.15,91,0,At-Risk
16725,7,781.02,302,1,Lost
16726,5,1382.02,26,0,At-Risk
16727,1,272.82,364,1,Lost
16728,4,1054.67,46,0,At-Risk
16729,21,7239.92,38,3,Loyal
16730,3,743.11,52,0,At-Risk
16732,1,603.75,32,0,At-Risk
16734,3,650.51,52,0,At-Risk
16735,5,2300.56,79,0,At-Risk
16737,1,417.59999999999997,53,0,At-Risk
16738,1,3.75,298,1,Lost
16739,1,323.0,177,1,Lost
16742,1,464.9,47,0,At-Risk
16743,7,2238.09,29,0,At-Risk
16744,7,1304.76,11,0,At-Risk
16745,17,7194.3,87,3,Loyal
16746,18,6697.66,5,3,Loyal
16747,2,836.06,38,0,At-Risk
16748,5,1515.9,18,0,At-Risk
16750,5,623.93,45,0,At-Risk
16751,1,1764.72,31,0,At-Risk
16752,1,207.5,373,1,Lost
16753,1,223.92000000000002,58,0,At-Risk
16754,1,2002.4,372,1,Lost
16755,3,1496.83,114,0,At-Risk
16756,1,239.4,215,1,Lost
16757,1,106.83000000000001,319,1,Lost
16758,1,369.34000000000003,65,0,At-Risk
16759,3,789.79,8,0,At-Risk
16761,1,316.62,97,0,At-Risk
16762,3,1501.38,20,0,At-Risk
16763,1,611.85,199,1,Lost
16764,13,2799.25,4,0,At-Risk
16765,1,34.0,294,1,Lost
16766,2,1145.6,273,1,Lost
16767,11,5580.6,31,0,At-Risk
16768,3,478.09000000000003,48,0,At-Risk
16769,1,380.39,260,1,Lost
16770,5,770.1,58,0,At-Risk
16771,5,2246.81,33,0,At-Risk
16773,1,171.59,57,0,At-Risk
16774,4,661.52,68,0,At-Risk
16775,11,1695.66,10,0,At-Risk
16776,1,388.28,60,0,At-Risk
16777,2,226.35,80,0,At-Risk
16778,2,245.94,74,0,At-Risk
16779,22,10629.720000000001,2,3,Loyal
16780,2,425.19,100,0,At-Risk
16781,1,311.25,372,1,Lost
16782,13,2279.9,10,0,At-Risk
16784,1,107.6,20,0,At-Risk
16788,2,597.48,123,0,At-Risk
16789,1,80.8,8,0,At-Risk
16790,6,1545.6200000000001,4,0,At-Risk
16791,7,1721.78,29,0,At-Risk
16792,2,110.38000000000001,282,1,Lost
16793,1,243.84,57,0,At-Risk
16794,10,1222.71,1,0,At-Risk
16795,1,414.88,365,1,Lost
16796,1,305.62,89,0,At-Risk
16800,1,1201.49,11,0,At-Risk
16801,4,1619.73,163,1,Lost
16803,1,332.3,65,0,At-Risk
16804,3,536.99,23,0,At-Risk
16805,2,460.59,174,1,Lost
16806,4,801.49,103,0,At-Risk
16807,3,1121.59,143,0,At-Risk
16808,2,288.42,99,0,At-Risk
16809,5,914.69,23,0,At-Risk
16810,1,309.54,192,1,Lost
16811,2,547.07,5,0,At-Risk
16812,1,479.35,361,1,Lost
16813,10,1692.98,8,0,At-Risk
16814,21,6509.1,14,3,Loyal
16816,4,417.06,103,0,At-Risk
16817,9,1604.75,3,0,At-Risk
16818,11,3349.57,11,0,At-Risk
16820,1,497.61,96,0,At-Risk
16823,1,358.38,227,1,Lost
16824,2,460.64,16,0,At-Risk
16825,2,775.1800000000001,39,0,At-Risk
16826,1,341.7,51,0,At-Risk
16828,2,128.5,93,0,At-Risk
16829,1,197.22,157,1,Lost
16830,1,325.91,39,0,At-Risk
16832,3,199.15,184,1,Lost
16833,4,1106.53,1,0,At-Risk
16834,1,413.46,228,1,Lost
16835,2,180.85,128,0,At-Risk
16836,2,251.87,40,0,At-Risk
16837,11,3170.98,31,0,At-Risk
16838,2,588.85,197,1,Lost
16839,34,16594.35,9,3,Loyal
16841,6,1869.82,37,0,At-Risk
16842,3,1264.19,101,0,At-Risk
16843,16,10196.57,43,3,Loyal
16846,1,214.32,50,0,At-Risk
16847,1,193.44,43,0,At-Risk
16848,1,281.42,53,0,At-Risk
16849,1,124.57,187,1,Lost
16850,1,332.41,334,1,Lost
16851,3,342.45,4,0,At-Risk
16852,2,144.91000000000003,10,0,At-Risk
16855,2,328.4,24,0,At-Risk
16856,1,35.400000000000006,15,0,At-Risk
16858,1,375.69000000000005,369,1,Lost
16859,2,747.81,145,1,Lost
16861,2,173.76,60,0,At-Risk
16863,2,502.8,31,0,At-Risk
16866,3,207.73999999999998,141,0,At-Risk
16869,4,825.42,23,0,At-Risk
16871,6,2812.34,22,0,At-Risk
16872,3,680.02,77,0,At-Risk
16873,6,7123.62,5,0,At-Risk
16875,5,2095.53,67,0,At-Risk
16877,6,853.72,12,0,At-Risk
16878,1,13.3,84,0,At-Risk
16880,7,1519.08,31,0,At-Risk
16881,1,432.0,67,0,At-Risk
16882,3,705.12,67,0,At-Risk
16883,2,276.73,187,1,Lost
16884,2,429.84000000000003,38,0,At-Risk
16885,3,471.51,15,0,At-Risk
16887,1,194.88,35,0,At-Risk
16889,3,1578.67,195,1,Lost
16891,5,809.7,2,0,At-Risk
16892,5,525.54,1,0,At-Risk
16893,1,145.93,367,1,Lost
16895,1,219.14,65,0,At-Risk
16897,2,289.78,299,1,Lost
16898,3,508.81,26,0,At-Risk
16899,6,1281.56,8,0,At-Risk
16900,3,887.11,17,0,At-Risk
16902,1,1706.88,116,0,At-Risk
16903,1,373.24,29,0,At-Risk
16904,16,3754.27,4,3,Loyal
16905,7,3102.43,5,0,At-Risk
16906,4,579.77,82,0,At-Risk
16907,5,981.65,29,0,At-Risk
16909,1,379.14,72,0,At-Risk
16910,8,1510.06,4,0,At-Risk
16912,11,2575.38,29,0,At-Risk
16913,1,113.44,290,1,Lost
16914,1,208.46,36,0,At-Risk
16915,6,621.6800000000001,9,0,At-Risk
16916,2,576.26,24,0,At-Risk
16917,1,391.52,277,1,Lost
16918,6,1068.82,50,0,At-Risk
16919,11,2596.45,156,0,At-Risk
16921,1,169.79,61,0,At-Risk
16923,19,7247.61,12,3,Loyal
16924,3,846.75,21,0,At-Risk
16926,1,230.25,371,1,Lost
16927,3,543.05,116,0,At-Risk
16928,17,2847.6,80,3,Loyal
16929,7,1295.39,4,0,At-Risk
16930,3,380.55,26,0,At-Risk
16931,21,4604.22,5,3,Loyal
16932,1,161.94,53,0,At-Risk
16933,2,563.23,1,0,At-Risk
16934,2,950.9300000000001,55,0,At-Risk
16936,1,262.68,26,0,At-Risk
16938,4,2736.38,9,0,At-Risk
16940,3,3049.88,52,0,At-Risk
16942,9,1920.59,13,0,At-Risk
16943,3,816.73,212,1,Lost
16945,19,4345.5,22,3,Loyal
16947,1,406.48,236,1,Lost
16948,3,435.02,139,0,At-Risk
16949,6,1286.27,4,0,At-Risk
16950,3,1178.56,57,0,At-Risk
16951,3,1277.75,135,0,At-Risk
16952,2,167.61,109,0,At-Risk
16953,1,20.8,30,0,At-Risk
16954,9,2085.08,1,0,At-Risk
16955,4,518.67,185,1,Lost
16956,1,308.74,18,0,At-Risk
16957,2,416.64,239,1,Lost
16959,1,117.35000000000001,87,0,At-Risk
16960,3,507.05,39,0,At-Risk
16961,1,234.17,116,0,At-Risk
16963,1,110.55000000000001,187,1,Lost
16965,1,201.19,227,1,Lost
16966,7,2154.97,8,0,At-Risk
16967,1,319.02,189,1,Lost
16968,2,439.43,4,0,At-Risk
16969,3,650.41,39,0,At-Risk
16971,1,357.21,38,0,At-Risk
16976,1,251.51999999999998,267,1,Lost
16978,1,344.33,78,0,At-Risk
16979,6,1852.0,4,0,At-Risk
16980,2,1078.96,255,1,Lost
16982,1,384.06,61,0,At-Risk
16983,7,1931.25,13,0,At-Risk
16984,2,4481.35,88,0,At-Risk
16985,10,5464.12,17,0,At-Risk
16986,2,1873.2,30,0,At-Risk
16987,7,1625.05,3,0,At-Risk
16988,1,126.12,5,0,At-Risk
16989,6,1133.25,7,0,At-Risk
16990,1,179.0,219,1,Lost
16992,5,1614.31,11,0,At-Risk
16996,6,1456.96,30,0,At-Risk
16997,3,702.0,288,1,Lost
16998,4,295.0,150,1,Lost
16999,2,484.82,23,0,At-Risk
17001,11,3989.57,1,0,At-Risk
17002,3,1493.73,86,0,At-Risk
17004,2,1412.94,46,0,At-Risk
17006,4,781.78,5,0,At-Risk
17007,6,889.9300000000001,51,0,At-Risk
17010,1,195.36,18,0,At-Risk
17011,1,270.9,30,0,At-Risk
17014,3,586.33,8,0,At-Risk
17015,3,1842.56,29,0,At-Risk
17017,20,8694.26,3,3,Loyal
17018,2,920.1,41,0,At-Risk
17019,4,1272.61,11,0,At-Risk
17022,1,71.0,31,0,At-Risk
17024,3,95.85,45,0,At-Risk
17025,3,357.77,61,0,At-Risk
17026,2,154.82999999999998,185,1,Lost
17027,6,890.29,79,0,At-Risk
17029,2,716.0,111,0,At-Risk
17030,1,146.87,64,0,At-Risk
17031,2,380.35,12,0,At-Risk
17033,3,1030.14,86,0,At-Risk
17034,3,745.52,16,0,At-Risk
17035,2,433.53000000000003,246,1,Lost
17037,1,1267.32,88,0,At-Risk
17038,1,112.4,30,0,At-Risk
17040,1,449.73,138,0,At-Risk
17041,3,1081.57,27,0,At-Risk
17042,5,1044.3799999999999,3,0,At-Risk
17043,4,1735.18,32,0,At-Risk
17044,1,948.48,25,0,At-Risk
17045,3,339.44,113,0,At-Risk
17046,1,642.02,157,1,Lost
17047,3,1100.9,85,0,At-Risk
17048,3,925.35,118,0,At-Risk
17049,9,5659.9800000000005,3,0,At-Risk
17050,6,3228.84,96,0,At-Risk
17051,1,247.14000000000001,194,1,Lost
17052,1,413.75,28,0,At-Risk
17053,1,498.48,131,0,At-Risk
17054,5,1356.33,28,0,At-Risk
17058,3,1179.89,82,0,At-Risk
17059,5,3095.04,30,0,At-Risk
17060,1,234.24,266,1,Lost
17061,11,5232.2300000000005,74,0,At-Risk
17062,4,538.37,314,1,Lost
17063,7,1461.14,21,0,At-Risk
17064,3,859.35,59,0,At-Risk
17068,21,4552.14,12,3,Loyal
17069,9,2709.7000000000003,28,0,At-Risk
17070,1,312.14,114,0,At-Risk
17071,9,2429.03,28,0,At-Risk
17073,4,1446.09,18,0,At-Risk
17075,4,834.12,18,0,At-Risk
17076,3,841.0799999999999,36,0,At-Risk
17078,2,378.2,36,0,At-Risk
17079,1,118.80000000000001,78,0,At-Risk
17080,2,287.62,22,0,At-Risk
17081,2,290.16,25,0,At-Risk
17082,2,2003.85,33,0,At-Risk
17083,3,1405.78,109,0,At-Risk
17084,2,2949.75,35,0,At-Risk
17085,5,1566.65,123,0,At-Risk
17086,6,2050.08,7,0,At-Risk
17088,4,1991.01,28,0,At-Risk
17090,7,2043.95,4,0,At-Risk
17091,9,3827.76,3,0,At-Risk
17092,4,1777.78,50,0,At-Risk
17094,1,302.0,322,1,Lost
17095,3,1324.16,23,0,At-Risk
17096,4,1022.13,15,0,At-Risk
17097,8,954.42,2,0,At-Risk
17100,2,971.74,18,0,At-Risk
17101,4,1621.73,10,0,At-Risk
17102,1,25.5,262,1,Lost
17105,2,665.78,159,1,Lost
17107,6,10815.43,33,0,At-Risk
17109,6,885.04,29,0,At-Risk
17110,1,163.29999999999998,165,1,Lost
17111,1,248.61,47,0,At-Risk
17114,8,808.62,6,0,At-Risk
17115,3,837.5,8,0,At-Risk
17117,1,116.19999999999999,288,1,Lost
17118,1,157.02,318,1,Lost
17119,2,606.91,3,0,At-Risk
17120,1,307.46,233,1,Lost
17122,1,138.32,119,0,At-Risk
17123,1,345.29999999999995,162,1,Lost
17124,1,298.89,185,1,Lost
17125,1,259.35,50,0,At-Risk
17126,5,1004.75,152,1,Lost
17128,1,157.09,335,1,Lost
17131,5,2463.17,5,0,At-Risk
17133,7,4892.240000000001,16,0,At-Risk
17134,2,425.0,107,0,At-Risk
17135,7,1139.73,16,0,At-Risk
17138,1,380.5,276,1,Lost
17139,12,10668.47,16,3,Loyal
17140,1,465.32,247,1,Lost
17142,1,579.0,239,1,Lost
17144,2,984.57,1,0,At-Risk
17146,3,749.78,106,0,At-Risk
17147,4,1714.59,23,0,At-Risk
17148,1,124.88,52,0,At-Risk
17152,3,1689.5,195,1,Lost
17153,1,213.78,24,0,At-Risk
17154,1,329.34,75,0,At-Risk
17155,2,251.70000000000002,18,0,At-Risk
17157,2,319.0,8,0,At-Risk
17158,3,1266.97,32,0,At-Risk
17159,3,1538.88,22,0,At-Risk
17160,6,3518.03,31,0,At-Risk
17162,10,1715.46,29,0,At-Risk
17163,2,293.1,22,0,At-Risk
17164,7,2467.35,33,0,At-Risk
17165,1,158.68,284,1,Lost
17166,2,206.34,39,0,At-Risk
17169,2,835.78,58,0,At-Risk
17171,1,224.91,289,1,Lost
17172,1,317.76,79,0,At-Risk
17173,8,3766.6,5,0,At-Risk
17174,1,59.9,218,1,Lost
17175,4,1443.69,44,0,At-Risk
17176,1,306.13,202,1,Lost
17179,3,711.79,178,1,Lost
17180,4,796.03,56,0,At-Risk
17181,2,239.92000000000002,57,0,At-Risk
17183,6,3347.31,8,0,At-Risk
17186,2,144.0,47,0,At-Risk
17187,1,203.95,227,1,Lost
17188,7,2474.23,11,0,At-Risk
17189,2,384.40000000000003,106,0,At-Risk
17190,2,444.74,59,0,At-Risk
17191,7,2095.13,28,0,At-Risk
17193,7,1699.3000000000002,36,0,At-Risk
17194,2,262.62,274,1,Lost
17197,1,1013.01,30,0,At-Risk
17198,3,692.22,24,0,At-Risk
17201,1,342.63,54,0,At-Risk
17203,6,3563.85,36,0,At-Risk
17204,4,1564.56,175,1,Lost
17205,1,384.08,54,0,At-Risk
17206,1,204.24,53,0,At-Risk
17211,8,2317.2200000000003,27,0,At-Risk
17212,1,226.85,253,1,Lost
17213,7,2781.23,40,0,At-Risk
17214,6,1069.1200000000001,60,0,At-Risk
17217,1,113.5,234,1,Lost
17218,10,1960.72,4,0,At-Risk
17219,1,114.23,32,0,At-Risk
17220,14,3198.25,24,0,At-Risk
17221,2,335.13,7,0,At-Risk
17222,1,354.15,65,0,At-Risk
17223,2,426.79,310,1,Lost
17226,1,393.49,309,1,Lost
17227,6,939.32,19,0,At-Risk
17228,8,1906.09,16,0,At-Risk
17229,2,318.76,96,0,At-Risk
17230,8,3638.41,264,1,Lost
17231,10,3174.32,12,0,At-Risk
17232,2,421.52,3,0,At-Risk
17233,1,190.88,35,0,At-Risk
17234,1,149.89000000000001,183,1,Lost
17235,2,550.06,25,0,At-Risk
17236,6,916.13,13,0,At-Risk
17237,2,314.69,11,0,At-Risk
17238,17,3744.65,3,3,Loyal
17239,1,382.5,313,1,Lost
17242,2,1135.04,108,0,At-Risk
17243,26,8676.85,1,3,Loyal
17244,1,954.9,53,0,At-Risk
17245,1,171.45,205,1,Lost
17247,1,282.19,15,0,At-Risk
17248,1,318.65,120,0,At-Risk
17250,2,384.52,4,0,At-Risk
17251,1,283.28000000000003,363,1,Lost
17252,2,353.86,117,0,At-Risk
17253,1,178.26,18,0,At-Risk
17254,2,272.44,5,0,At-Risk
17255,2,298.41,41,0,At-Risk
17256,2,240.0,107,0,At-Risk
17259,2,603.37,148,1,Lost
17262,5,1253.3600000000001,52,0,At-Risk
17263,1,63.440000000000005,208,1,Lost
17265,2,562.9,139,0,At-Risk
17266,3,310.64,2,0,At-Risk
17267,2,317.62,127,0,At-Risk
17268,4,763.64,108,0,At-Risk
17272,4,2148.63,42,0,At-Risk
17274,1,111.97999999999999,35,0,At-Risk
17277,2,1065.3500000000001,228,1,Lost
17278,1,246.04,241,1,Lost
17279,1,187.82999999999998,58,0,At-Risk
17282,3,1703.41,130,0,At-Risk
17284,6,1652.58,60,0,At-Risk
17286,1,153.92,22,0,At-Risk
17287,7,1064.11,26,0,At-Risk
17288,7,1419.73,9,0,At-Risk
17289,3,944.41,32,0,At-Risk
17290,2,525.24,4,0,At-Risk
17291,1,550.8000000000001,308,1,Lost
17293,9,1875.1100000000001,8,0,At-Risk
17295,3,556.95,29,0,At-Risk
17297,1,131.78,17,0,At-Risk
